"","NEPA_DOC_NBR","numact","H","projarea","footprint","E"
"635","26539",5,1.05831132343565,14312162.9069149,12159514.1353914,0.0642310926041904
"636","26540",22,2.32257504161222,39931008.0815697,14510335.2705191,0.132698375408002
"637","26548",3,0.548199892489856,13443084.6221711,5882550.36966867,0.0333983620596791
"638","26551",2,0.536465456021976,1038966.7125334,1038966.7125334,0.0387235189360292
"639","26561",5,0.538095786297254,79432958.7325089,54536660.5736862,0.0295812669428058
"640","26575",24,2.53227031369352,121137095.957334,15230340.9816221,0.136052618563538
"641","26590",2,0.608331504319345,3403417.30738409,2897927.93963208,0.0404467919869368
"642","26609",15,2.43494690165402,20160137.7188396,1942968.42020804,0.14477170852489
"643","26612",1,0,218427.391940542,109213.695970271,0
"644","26613",1,0,17171651.5324872,17166607.2267171,0
"645","26616",10,1.59390611851271,110548435.964215,19479326.42357,0.0860595642428472
"646","26619",2,0.353976787511556,1266559.54151407,1042782.74928962,0.0251908236450794
"647","26620",4,0.586322035647655,10999644.788005,4455323.99181013,0.0361628648266646
"648","26624",6,1.5311602981089,15568261.2664009,5420888.00566593,0.0924572119515663
"649","26634",3,0.881052848260044,572856.977677763,572856.977677763,0.0664524695501842
"650","26644",5,1.56277633206229,3744995.33627132,1340405.92778414,0.103249436016185
"651","26647",33,2.99998809919019,117880472.224311,10741193.4520742,0.161418281730933
"652","26663",2,0.394568068686126,56069663.5162053,48768167.9777752,0.0221144342755478
"653","26676",1,0,1928874.31692204,666653.771624013,0
"654","26689",5,1.50054294986188,2838447.73159668,553011.688738236,0.100987037501364
"655","26691",1,0,5762420.07000044,5744565.33088264,0
"656","26695",2,0.693147180559945,359043.192031411,179521.596015705,0.0541893872693598
"657","26697",9,2.19722425612683,8545455.72763465,951705.488033491,0.137662841767738
"658","26715",1,0,26729004.0577208,26729004.0577208,0
"659","26718",11,1.79886137156317,8521353.78585952,2965301.43166103,0.112724132218804
"660","26720",1,0,63542.8510726176,63542.8510726176,0
"661","26748",2,0.691547506618761,2855332.63872546,1508397.55563431,0.0465228062154556
"662","26771",6,1.67947801531717,3305963.13700757,788241.733643046,0.111881376458407
"663","26788",8,1.90459412867244,37775199.3544435,15478692.8059159,0.109163540867467
"664","26799",34,2.48413125442903,126165462.383549,16887738.1015121,0.133175215679645
"665","26808",8,1.81197562101584,38011411.2441446,10557549.7690652,0.103817934370319
"666","26810",1,0,20160.4174629654,20160.4174629654,0
"667","26822",1,0,80715.6368624078,80715.6368624078,0
"668","26823",2,0.636514168294813,3500229.09844642,1166743.03281547,0.0422418269921266
"669","26825",4,1.27479137591883,2278873.5652013,865404.383584416,0.0870807207702049
"670","26829",13,2.05081341259205,7396320.01009947,2851501.08471823,0.129662966033452
"671","26832",6,1.39824664733141,13243530.0423201,3948080.34062368,0.0852640385556339
"672","26835",1,0,64682.0587876388,64682.0587876388,0
"673","26836",4,1.38629436111989,276908.748214601,69227.1870536502,0.110625274974603
"674","26838",23,2.5622365419318,54389474.9821901,14359333.8650614,0.143851470868922
"675","26848",12,1.40060356102957,13407984.4953545,5787602.5161122,0.0853435352311885
"676","26856",3,0.965951870756527,9014678.64894231,5087569.71434947,0.0603178386883938
"677","26860",3,1.09840966565568,1747102.12594138,590637.15406326,0.0764192459171647
"678","26864",11,2.15495138231052,3849289.37738359,1051644.50434685,0.142115324301915
"679","26865",5,1.46813993901621,5556808.17333728,505164.379394298,0.0945324802220647
"680","26866",7,1.6426574679252,22592220.8316797,3202759.92756882,0.0970085747422663
"681","26867",4,0.549345286953005,17047256.013375,15273423.9158294,0.0329907391637166
"682","26871",1,0,8251819.63276644,4125909.81638322,0
"683","26875",10,2.06266467365652,6177857.85828794,991621.561283446,0.131913601448111
"684","26879",3,1.09861228866811,6960519.50737977,2319786.07195135,0.0697276401102272
"685","26880",3,1.09861228866811,139332.559803244,46444.1866010815,0.092752016811783
"686","26881",15,2.1247867588884,30082805.2746835,4297971.36588802,0.123394475010739
"687","26885",2,0.688985807581507,1481099.23173408,808062.380579693,0.0484918002486216
"688","26891",11,1.93627248574155,73151248.5866826,21692732.6824667,0.106928884187974
"689","26892",5,1.4092321693658,1243464.18042657,797972.558979427,0.100419783573668
"690","26893",6,1.60673350105046,4512341.9041628,1193662.82909193,0.104862239084673
"691","26895",26,1.5818909059848,108632462.412506,26585148.0708518,0.0854915310168423
"692","26897",11,1.94465204157946,12481836.3812079,1353136.15936771,0.119013318407398
"693","26898",1,0,4747491.50149075,4747491.50149075,0
"694","26899",14,2.05987242537651,22015757.9880926,2943277.16049626,0.121833539294479
"695","26901",3,0.745041512207682,25155006.0824189,15180714.8452717,0.0437216373762271
"696","26921",10,1.46797481986378,11397149.0020707,4468270.30842072,0.09034317322079
"697","26925",3,0.751155414961583,3494917.79943539,2708387.80011931,0.0498549391528334
"698","26936",7,1.89964807311533,1694488.30140832,287789.63032484,0.132445266761155
"699","26937",3,1.08323706464747,583749.876522343,243704.872079634,0.0815860866988368
"700","26938",7,1.71264075138844,7210914.96761314,1900159.53693459,0.108456032629687
"701","26940",5,1.31322487529147,3740984.05105959,2170315.84112269,0.086768225167877
"702","26944",1,0,205794.478719221,205793.666800934,0
"703","26948",2,0.20123970426828,5564072.70173682,5281877.81023167,0.0129565906311284
"704","26953",17,2.25946305976348,57625742.8339681,12935452.6916086,0.126442575054356
"705","26959",1,0,6664625.56051736,6664625.56051736,0
"706","26960",1,0,520196.703377803,520196.703377803,0
"707","26978",1,0,2449.36765515059,2449.36765515059,0
"708","2698",2,0.469670565839481,9530389.83945996,7686285.25494643,0.0292265511789369
"709","26981",7,1.69368486781348,744281.024130704,190944.375179041,0.125270937521637
"710","27015",1,0,841898.05241051,841898.05241051,0
"711","27023",6,1.74786809746676,5758265.0880126,822609.298287514,0.112286497188392
"712","27024",4,1.38629436111989,1135737.61048488,283934.402621221,0.0994273079689578
"713","27029",7,1.58061330660622,2665939.02882133,441561.828422925,0.106826585488475
"714","27031",2,0.693147180559945,3086596.48247831,1543298.24123915,0.0463873842435626
"715","27035",2,0.693147180559945,339305.99162267,169652.995811335,0.054429981694107
"716","27036",3,1.08604977623271,1926968.85403779,712803.619990219,0.0750477054468145
"717","27045",7,1.25229116069205,27780602.1461717,15585126.301023,0.0730631402917582
"718","27046",3,0.945543244202105,262423.12643992,158175.227063203,0.0757785668618847
"719","27051",2,0.641654563230117,1464849.12370636,1464849.12370636,0.0451956529869359
"720","27064",3,1.03972077083992,935408.233150595,233852.058287649,0.0756229950842365
"721","27103",19,2.01380612652518,21435354.8126012,6043992.90725418,0.119297408128205
"722","27106",2,0.692911089251363,24504.8883449901,13303.6993968735,0.0685600673186528
"723","27115",16,2.10511824190178,38980128.084653,20461569.5378705,0.120440009716569
"724","27118",5,1.6094379124341,592391.506074139,118478.301214828,0.121083902580196
"725","27122",2,0.0851293523590031,423014.046685352,423014.046685352,0.00657107654330334
"726","27124",22,2.5584323866917,78178098.1055456,18397930.7489167,0.140770440666549
"727","27126",2,0.693147180559945,180568.41927252,90284.2096362598,0.0572665985883298
"728","27128",10,1.89528086475168,15416770.0812606,7527332.2354548,0.114511794310279
"729","27135",1,0,1421509.54629678,1421509.54629678,0
"730","27143",1,0,8744012.8412402,3553288.04250684,0
"731","27145",1,0,201325.562735877,201325.562735877,0
"732","27146",1,0,5476606.17278671,5476606.17278671,0
"733","27148",2,0.685743324275859,23721497.5769621,6148609.62888383,0.0403808547095771
"734","27150",2,0.693147180559945,7744890.15055249,3872445.07527625,0.0436971009934985
"735","27151",1,0,182216.666855951,182216.744490577,0
"736","27155",4,1.07641797473414,5121471.66808565,2018574.06941924,0.0696757907914255
"737","27160",18,2.18821256385077,10726324.8482934,2191014.28414537,0.135173212796601
"738","27166",1,0,2180239.03134022,2180239.03134022,0
"739","27181",2,0.385243076390237,753732.796992443,753732.79011191,0.0284673733349876
"740","27187",7,1.15175191268019,10676300.6105753,2686503.18786291,0.0711681208176232
"741","27198",10,1.32071794721465,244158305.597461,37268124.9356108,0.0683837601965061
"742","27214",2,0.67346564616038,171972131.91703,45055064.4954839,0.0355150146122354
"743","27219",1,0,14889083.9238917,7444541.96194585,0
"744","27220",14,1.25494884586741,131330579.759722,25397935.8190864,0.0671338749856265
"745","27228",3,1.09861228866811,120370.607582374,40123.5358607913,0.0939118854384926
"746","27233",5,1.57874650012305,397359.312686791,176905.673703841,0.122453730278475
"747","27240",4,1.38629436111989,196205.199773738,49051.2999434345,0.113752677362255
"748","27243",3,1.03972077083992,102234.20122978,25558.550307445,0.0901360059245667
"749","27249",2,0.0841519114869523,622125.351950667,622086.509135387,0.00630781515156032
"750","27254",4,1.23651680900224,5391120.09363416,1819612.85283628,0.0797739206552458
"751","27266",1,0,238788.540057519,238788.540057519,0
"752","27269",2,0.3343838776717,1897038.83162422,1772251.37054445,0.0231314606262319
"753","27273",8,1.46089778879623,5872894.78379637,1984824.12310342,0.0937322647401952
"754","27274",4,1.33217904021012,5353824.41899039,1070734.83039022,0.0859840817420185
"755","27276",20,2.50483690834701,17266368.7158249,2297000.42909767,0.150311818855469
"756","27278",4,1.33217904021012,3718297.64560602,743659.529121203,0.0880559667377284
"757","27284",8,2.01234484144143,1392869.28009008,320784.294739865,0.14224658387014
"758","27286",7,1.66509714290047,2871375.82293896,1046379.28366082,0.11197467000227
"759","27289",2,0.693147180559945,1822884.21535352,911442.107676758,0.0480820283306498
"760","27297",3,0.994145146415854,1403912.07357829,795993.774575818,0.0702339154322106
"761","27300",6,0.903254415079767,10570520.3372702,5182770.87704355,0.0558475265396467
"762","27312",3,1.05492016798614,1166001.42363226,233200.284726453,0.075518169223875
"763","27314",2,0.693147180559945,164708.984590179,82354.4922950896,0.0577048705037017
"764","27315",7,1.35727981133309,2712166.99625445,1072331.43180499,0.0916260126739852
"765","27339",1,0,94974924.8347035,94974924.8347035,0
"766","27345",1,0,1263508.75264818,1263508.75264818,0
"767","27353",4,0.877748377601549,7920430.44198924,4836395.83346489,0.0552565818542599
"768","27358",2,0.400789713290456,12631777.130378,11520401.0749519,0.024510544550255
"769","27364",17,2.43545815067376,266681903.090335,22344711.0816515,0.125528939704402
"770","27368",15,2.07285400885833,38614701.0713657,8054886.41681749,0.118658020914064
"771","27372",7,1.59901345418749,3539239.10449133,1628616.01702543,0.106039437073848
"772","27377",1,0,42465.7340110615,42465.7340110615,0
"773","27385",2,0.693147180559945,86691.3198807395,43345.6599403698,0.0609622280716927
"774","27386",2,0.13739907677469,31934.3316321787,31934.3316321787,0.0132478341827028
"775","27389",2,0.693147180559945,1998651.05573115,999325.527865573,0.0477769500215648
"776","27404",5,1.56792813999696,716751.026093668,162293.177201069,0.116293715718271
"777","27408",2,0.693147180559945,959140.979670885,479570.489835442,0.0503236227628666
"778","27411",3,1.09861228866811,361461.457682123,120487.152560708,0.0858430969449824
"779","27430",11,1.68914110150393,31359922.6353408,8079438.77601225,0.0978585864822138
"780","27431",1,0,45814.1379661821,45814.1379661821,0
"781","27433",1,0,820173.117640063,820173.117640063,0
"782","27436",1,0,22865.9585448756,22865.9585448756,0
"783","27438",1,0,58977450.8240458,29124719.7690467,0
"784","27439",12,2.01807140432743,6644001.74797806,2740940.53638846,0.128464096903715
"785","27444",1,0,17314010.7309371,17314010.7309371,0
"786","27451",1,0,4174110.92556276,4174110.92556276,0
"787","27455",6,1.56210137179574,22365716.0979526,12919970.6292215,0.0923061925667467
"788","27456",5,1.46507764407115,5094529.36750849,2288593.9534461,0.0948658511529696
"789","27458",1,0,667899.23836308,667899.23836308,0
"790","27465",14,2.11469068175695,299441263.370664,43483895.7417302,0.108348835239568
"791","27466",2,0.38119277731662,22768011.2132002,21050670.4884001,0.0225013734687115
"792","27473",7,1.57527450519319,139490009.08981,103237346.03269,0.0839989446273685
"793","27499",24,2.80265905742368,16150490.1658748,2457298.37615516,0.168860710955473
"794","27501",12,2.35206506372274,21839284.8065783,1616419.13948473,0.139181863418537
"795","27516",8,1.79167769724419,4953336.63317831,1555139.1148469,0.116225184519672
"796","27521",5,1.60327288000085,29007446.4261767,5548034.73967641,0.0933054175515247
"797","27522",9,1.8336078223812,26614827.4386245,7322678.8917426,0.107247474421589
"798","27526",3,0.150291368953197,82994029.1496279,81506557.794953,0.0082422434743323
"799","27528",2,0.246570586496377,5897167.13906551,2250578.67025607,0.0158159628569938
"800","27532",2,0.693147180559945,286846.316185815,143423.158092908,0.0551574460713917
"801","27537",4,1.30230991936185,475140.617898106,364362.501064602,0.0996307433899102
"802","27540",10,2.11889433824346,4957880.87164864,1269351.24385022,0.137443379178012
"803","27549",1,0,511313.290773976,507811.87545902,0
"804","27571",3,0.921479605544902,276946.377796907,173094.666257391,0.0735326004791881
"805","27572",6,1.32852085921064,1279733.18463121,939263.105467325,0.0944748640823779
"806","27577",3,0.784226844067514,4254939.74053368,1591388.64579714,0.0513789209863668
"807","27579",12,2.43210821038409,2017682.96306249,524894.327184868,0.167529867453844
"808","27592",15,1.87245132544076,148946797.272447,25650900.4981146,0.0994973910453412
"809","27605",3,0.833575778010592,89089.0150432651,42894.7713412572,0.0731374184460214
"810","27607",9,1.67682224875723,27127672.2830557,20458082.8069493,0.0979677431866533
"811","27610",6,0.733533068259854,284054949.336639,282259961.565931,0.0376853425689533
"812","27611",18,1.71362910657922,76284448.975023,11962565.6818933,0.0944149326093557
"813","27617",3,0.990260446115116,969520.664357613,969520.664357614,0.0718383943160666
"814","27626",1,0,227053.097726213,227053.097726213,0
"815","27639",3,0.843511562073119,326908.823560409,170674.420257933,0.066431642047985
"816","27641",8,1.87762777605168,6148329.81938212,2771061.68374186,0.120116740574673
"817","27664",3,1.09861228866811,360426.440883642,120142.146961214,0.0858623354602359
"818","27665",3,1.09861228866811,171051.550391162,57017.1834637206,0.0911732609122927
"819","27675",1,0,100319.130636185,100319.130636185,0
"820","27684",7,1.5213442809022,1148428.4221655,451937.168912657,0.109026418302831
"821","27690",12,1.28520899381212,15707359.8687617,13150820.3250375,0.0775640869878093
"822","27691",2,0.0155440179959607,4803105.87177797,4803105.87168479,0.00101035079746494
"823","27694",3,0.470919660851101,2218542.25454807,1639405.19453074,0.0322274863179558
"824","27696",12,2.27906378486454,52316301.2471989,20851447.5703357,0.128233109237605
"825","27708",4,0.658360250773586,3336439.65321901,2967820.61657679,0.0438310298666342
"826","27712",24,2.34061762542545,144425488.725854,35965065.0984588,0.12457863825591
"827","27721",2,0.121171823929332,1537982.7475624,1291661.85808089,0.0085056840679766
"828","27736",2,0.693147180559945,207462.989466357,103731.494733178,0.0566171444294782
"829","27739",16,2.31046180275948,20995833.8240325,6277042.48674745,0.137039411085661
"830","27740",21,2.30126754271962,78607016.9125651,17706848.4114698,0.126582571336142
"831","27747",1,0,34591.8710999484,34591.8710999484,0
"832","27751",3,1.03204419403964,1232006.59311162,1039252.90362862,0.0735904737665823
"833","27755",12,0.551071570542861,244556839.048105,136796716.97713,0.0285308185338384
"834","27757",3,1.06841339846009,1024285.35799216,456937.165021842,0.0772002570330246
"835","27767",2,0.469737852988051,2690750.57569631,2690750.57569631,0.0317276163113046
"836","27772",6,1.40264556301329,41506138.5279351,11553102.8406559,0.0799622270712829
"837","27773",8,1.64431820749372,10708644.5468729,3698028.41246976,0.101585390412673
"838","2778",4,1.05712086111422,3242050.63661391,2341728.88193126,0.0705136635992195
"839","27810",4,1.23671885562406,6848542.7703735,2940588.97401028,0.0785739830108272
"840","27816",1,0,326926.304676238,326926.304676238,0
"841","27824",3,0.669601476688958,31802837.5954477,17610272.8890338,0.0387611528506052
"842","27828",1,0,120254.576788037,120254.576788037,0
"843","27867",5,0.991654679437066,27080581.1908451,16661146.3379066,0.0579429534291866
"844","27914",1,0,273952.481804649,273952.481804649,0
"845","27929",3,0.796311640173813,1728993.13688966,246999.019555666,0.0554416820609583
"846","27933",4,1.32341413397946,414566.291960674,156120.978260043,0.102312744029351
"847","27937",3,1.09776839400575,1386203.88781397,489039.898323143,0.0776242553213269
"848","27941",2,0.63538917704407,4143279.51261344,2282823.89048061,0.0417004169278417
"849","27946",10,1.88346339621938,3863578.33986323,526130.952688571,0.12418081616749
"850","27948",4,1.38629436111989,663542.239429884,165885.559857471,0.103413531868212
"851","27959",18,1.98827098923851,16837675.5958403,2943698.77844898,0.119493690209744
"852","27965",5,1.60783792830394,269375.148901851,55376.7187731722,0.128587323488768
"853","27969",25,2.15928790126827,22236923.1138456,3710686.18557026,0.127638122567115
"854","27974",1,0,1752782.27789253,1752782.27789253,0
"855","27978",5,1.59277044956061,17196558.632192,4193469.47848241,0.0956032071991149
"856","27979",11,2.0633004739264,9832680.4788862,2472989.65232194,0.128145581508244
"857","27982",1,0,2965904.69225739,2965904.69225739,0
"858","27995",13,2.36810436127814,7260018.77989624,2075393.14365861,0.149900012947389
"859","27997",4,1.31550269174467,7360072.06552416,2501447.72716374,0.0831986852843684
"860","28009",2,0.0986900975661604,1828797.5361065,1791915.34743332,0.00684436780149394
"861","28012",4,0.696335674893051,643002.430065227,631223.287517736,0.0520667477663149
"862","28013",7,1.64636188146766,16713907.7182235,4112398.89952364,0.0989890847556411
"863","28018",11,2.1754703402331,20928251.8819018,6128916.27059839,0.129057400439603
"864","28020",1,0,956161.904157109,956161.904157109,0
"865","28021",21,2.81894082553864,26641699.4854206,2250545.5398958,0.164869737492375
"866","28024",12,2.12875842257559,42074907.910379,3608800.6468643,0.121262490304285
"867","28039",2,0.0996137570372537,460633.817483623,457466.566594402,0.00763888167877836
"868","28042",1,0,20041.3197492445,20041.3197492445,0
"869","28043",6,1.70055306077688,7517189.13246639,1520713.52624961,0.107407628243335
"870","28071",26,2.68044855772835,39363934.5300448,4746495.19143451,0.153270430596984
"871","28077",2,0.636192307750417,1004743.39996842,835927.61048113,0.0460333671093776
"872","28109",14,2.00145360826953,34921127.2389758,15689874.2433953,0.115234003444739
"873","28111",6,0.975551765506035,35023500.0621768,27036559.1314315,0.0561580802244918
"874","28114",9,2.09085904420613,472824.639092468,123387.698176283,0.160017010481141
"875","28115",17,1.72845371474196,15451866.7381694,6216211.47827033,0.104417846610164
"876","28117",11,1.75520347570401,17392340.8652906,5510719.4289179,0.105281421177599
"877","28118",23,2.21490321551842,27561211.9538364,4586516.74902626,0.129285171675499
"878","28122",7,1.82459108810068,2844915.37982225,845409.218174862,0.122776778174803
"879","28123",11,2.21361752020016,15905358.2045326,4800170.43928891,0.133493865609249
"880","28124",1,0,2473793.39085628,2472657.02106119,0
"881","28134",15,2.19510035498298,16164219.1433822,4981911.10178178,0.132248419710023
"882","28141",1,0,3360364.09019055,2679306.95677848,0
"883","28147",2,0.573896402261137,4515124.19493288,4446414.34191089,0.0374534051870079
"884","28156",6,1.29715315848564,52825406.2356596,28826734.5112163,0.0729454774856338
"885","28170",18,1.68532676892805,108384728.169689,39548748.3533624,0.0910928466052774
"886","28179",14,2.35178748930793,31726427.0636833,5742385.56051393,0.136156643738277
"887","28188",2,0.688465555434179,909915.715188201,909915.715188202,0.0501756558500044
"888","28193",12,1.97399686499977,61326700.3297502,18077041.4231843,0.110084042040449
"889","28194",2,0.610655230038592,6153.13456144824,2711.20771893847,0.0699914089976567
"890","28198",21,2.39096275478854,69280349.5207526,19285767.9725418,0.132436369308654
"891","28203",7,1.74733194450619,3362183.8222449,1056494.05862901,0.11627097218443
"892","28205",9,1.63099148538744,15950335.7538265,7732191.19069716,0.0983414184980414
"893","28211",3,1.09861228866811,753564.54373865,251188.181246217,0.0811828272507192
"894","28218",2,0.565584822635959,139045.351900014,103869.731694343,0.0477586806246836
"895","28222",5,1.44334641248902,8152539.10746213,1414037.82757153,0.090697557219016
"896","28224",1,0,24344.4595084844,24344.4595084844,0
"897","28225",3,0.846859836840807,4722210.10952648,2295702.25986192,0.0551061652374133
"898","28230",4,1.38629436111989,2297819.13177713,574454.782944283,0.0946439394566933
"899","28231",4,1.38629436111989,1474073.17040099,368518.292600247,0.0976020317454833
"900","28237",3,0.858287223460638,38823882.0184589,18430212.0572369,0.0491164243704815
"901","28247",3,1.0530812601724,5845974.50149999,1953445.63146065,0.0675863825576382
"902","28277",1,0,1756641.82721133,1756641.82721133,0
"903","28280",2,0.486022500580773,661497.525636194,536735.501313706,0.0362642155417674
"904","28282",4,1.15118319413858,1844615.2520699,1781922.51791795,0.0797893433465238
"905","28297",10,1.96884335687208,13189881.7553885,1901756.13412997,0.120088325292054
"906","28315",3,0.930088573501594,140171595.275071,67819699.4427833,0.0495825693423725
"907","28317",11,2.11688294884549,20646589.378296,4651387.33701565,0.125682795217185
"908","28328",3,0.571320600546896,699717071.304785,659379302.087328,0.0280524091720132
"909","28337",11,1.80189088322463,11706944.5065464,5066414.56965288,0.110710549071488
"910","28343",1,0,242687.739659642,242687.739659642,0
"911","28354",1,0,63001.8683278244,63001.8683278244,0
"912","28356",11,1.91459483687924,42212353.6941713,13990211.0116994,0.10904262833351
"913","28361",19,2.16864955603779,666024107.471518,114357869.894508,0.106741498068179
"914","28362",1,0,376359.452202724,376359.452202724,0
"915","28363",3,0.909205969962336,634252.636979277,279545.513152272,0.0680533068843258
"916","28369",24,2.68552138319379,19510520.1155886,3918014.36781007,0.159981359017241
"917","28370",15,1.85268001318027,8636940.16954946,2551190.95070082,0.115998696256435
"918","28376",3,0.91484485920401,8834482.84555086,4621571.21370244,0.0571986342728537
"919","28380",8,1.94204867533158,2357401.25480291,664476.834490794,0.132354621183958
"920","28381",6,1.2840678284087,2646590.07394406,961043.972641257,0.0868271488411856
"921","28382",2,0.693147180559945,2991084.37774589,1495542.18887294,0.0464851698921851
"922","28384",1,0,305249.352932452,305249.352932452,0
"923","28387",3,1.09861228866811,1138743.20202235,379581.067340784,0.078779344564356
"924","28394",1,0,15570.8401979506,15570.8401979506,0
"925","28402",3,0.735749873710524,6429735.23497631,3355603.35251872,0.0469334676613754
"926","28415",1,0,54406.3142970111,54406.3142970111,0
"927","28424",1,0,5186299.57165805,5186299.57165805,0
"928","28440",2,0.693147180559945,438972.819371372,219486.409685686,0.0533510541715002
"929","28443",5,1.27575174404992,1875891.19952781,1612245.73763164,0.0883203576203614
"930","28446",1,0,16334.4840219207,16334.4840219207,0
"931","28465",1,0,111172.654857243,111172.654857243,0
"932","28472",9,1.97105485772973,3259919.99466958,962625.612338522,0.131428074664862
"933","28473",10,1.49464376459158,13921448.6373289,8860734.15542282,0.0908656514417444
"934","28475",11,1.95013836335313,28261912.8608919,9698710.42959017,0.113664128412919
"935","28480",9,1.56988051285339,16393461.5813008,8971489.38888809,0.0945005635636551
"936","28521",1,0,199349.794232193,199349.794232193,0
"937","28526",2,0.631893047099996,224260.536677521,150971.014467513,0.0512876731249191
"938","28535",10,1.94181779509798,6843870.19315311,3220434.69524948,0.123377252742026
"939","28536",1,0,1191426.02153943,1191426.02153943,0
"940","28538",5,1.33790917218135,597155.787243416,206658.254858104,0.100595179024494
"941","28540",2,0.55662647681577,2317917.23726933,1733949.64260879,0.0379789612360178
"942","28545",22,1.66366907302462,138972319.322161,31337764.5678402,0.0887300331054806
"943","28549",2,0.231412577243402,795123.631466117,795123.631466117,0.0170328477667032
"944","28557",1,0,161248.64038833,161248.64038833,0
"945","28562",5,1.03494631861378,10074856.9001979,6754928.49487615,0.0641805145502212
"946","28569",14,2.55492641350055,5846038.77594662,464707.828005828,0.163974157240749
"947","28571",4,1.38629436111989,7360962.08544089,1123085.89084736,0.087675218723095
"948","28577",1,0,5624303.08967031,5624303.08967031,0
"949","28603",1,0,549482.577119403,462663.386225499,0
"950","28604",1,0,253.461604543612,253.461604543612,0
"951","28611",2,0.682307443493547,112751.198430725,91853.1603706486,0.0586530583678119
"952","28620",3,1.09861228866811,35691.6231476036,11897.2077158679,0.10480270322352
"953","28621",1,0,432911.503746198,432911.503746198,0
"954","28622",10,1.85887183107384,5751378.03802854,1558389.28764989,0.119426777853877
"955","28623",4,0.116459751146019,15229168.5096337,15229168.5096337,0.00704164101702069
"956","28624",12,1.21624406758243,14297251.6085887,11724267.3922895,0.0738210262684674
"957","28629",8,1.92337980410463,2037880.0941287,863242.541001775,0.132396510685118
"958","28634",19,2.10573182266511,62810118.1685503,12038532.9442204,0.117274203437711
"959","28642",2,0.0838031612122935,3475521.53326655,2793362.62946841,0.00556415521917786
"960","28654",9,1.96831900786418,57325367.8690306,19180247.5499355,0.110181988537914
"961","28674",6,1.62673716236716,2142520.65327288,1058672.84991825,0.111592377293397
"962","28683",6,1.5721455943241,15420638.2341818,5891188.54952147,0.094986704867555
"963","28706",3,0.242762241482363,276287423.821506,155484979.706828,0.0124897277144746
"964","28708",1,0,1421844.85403879,1421844.85403879,0
"965","28722",6,1.54994122381345,7336853.46798099,4217377.02428968,0.0980452924740383
"966","28725",4,1.36913129689604,2084269.88932078,693679.515913926,0.094098828940095
"967","28726",2,0.374597910335127,470588.248722491,412288.668918272,0.0286790232545807
"968","28732",3,0.168810711102396,261155.014345856,253821.846322669,0.013534232197828
"969","28733",3,0.742209731869076,3670876.06698008,1095416.07466406,0.0491011268624462
"970","28734",1,0,12055.7921379893,12055.7921379893,0
"971","28740",5,1.60153283009261,748301.545911009,468236.390694331,0.118407864424526
"972","28747",5,0.358293068134812,25345437.3557387,23064378.4053823,0.0210165867737902
"973","28752",11,2.08142733362274,74978987.7332163,28392799.9166085,0.114788487849559
"974","28754",6,1.51868610454431,15823691.5013267,7043211.13358504,0.0916139457567199
"975","28777",12,2.10037007394065,22477155.7557664,5242233.49818057,0.124076608386351
"976","28813",4,1.38629436111989,715657.277352195,178914.319338049,0.102833529935321
"977","28819",1,0,81927.707628825,81927.707628825,0
"978","28840",14,2.00592240370783,20781418.9670415,6454455.49057696,0.119048879250864
"979","28844",25,1.88447059539118,71739190.4678864,22502208.7509915,0.10418031463214
"980","28849",1,0,19745654.8694888,19745654.8694888,0
"981","28853",4,1.03485954188593,44516499.0061945,35626558.955208,0.0587608752685395
"982","28854",1,0,3289352.47321585,3289352.47321585,0
"983","28855",1,0,30180.7808676196,30180.7808676196,0
"984","28858",2,0.690943196376078,1469092.92864698,1469092.92864698,0.0486574380128582
"985","28861",10,1.91153926842028,7366229.21688473,3599519.14455327,0.120888497288055
"986","28862",39,2.78928375095387,113638222.243669,22583686.271358,0.150377613757806
"987","28873",1,0,24575.2896966906,24575.2896966906,0
"988","28877",1,0,4235.50926717371,4235.50926717371,0
"989","28888",10,1.94466614765388,8091088.04885275,2516003.23069116,0.122257806913182
"990","28894",6,1.78957281855775,345168.859430939,118623.692384768,0.140338960690441
"991","28901",29,2.56549693163776,263896964.671674,51931390.3840835,0.132303014960158
"992","28907",2,0.692128936080774,4365098.80814565,2283838.66166692,0.0452692839989515
"993","28909",1,0,4269.43480622966,4269.43480622966,0
"994","28912",5,1.6094379124341,2009130.85152356,401826.170304713,0.110894668014484
"995","28915",1,0,407113.130156099,407113.130156099,0
"996","28916",1,0,984419.697711798,984419.697711798,0
"997","28919",8,1.91639657166319,16710470.4917333,4638873.14415263,0.115226604018413
"998","28932",1,0,6056696.14608615,6056696.14608615,0
"999","28934",1,0,8879964.10612286,8879964.10612286,0
"1000","28935",1,0,7405267.25152149,7405267.25152149,0
"1001","28938",2,0.693147180559945,923254.33705537,456064.162720721,0.0504633325978457
"1002","28953",11,1.89354425567598,61078274.8727554,16000567.5853307,0.105621343670357
"1003","28956",24,1.83732931012279,147284537.948954,34475261.6708991,0.0976893521418302
"1004","28971",30,2.64062196054604,20310093.3721767,6465793.03600501,0.156931137791359
"1005","28977",15,1.91531685409229,64294814.9204792,13547068.3130625,0.106530839738042
"1006","28978",7,1.53864140756995,74971150.8232778,5553489.97703781,0.0848549146034592
"1007","28979",3,0.995457567326707,1013206.02246816,787810.821399852,0.0719852622544418
"1008","28982",1,0,59896.0702580661,59896.0702580661,0
